Iteration Mean StdDeviation
2456 15.7534 2.07894
2457 15.6752 2.17163
2458 15.6548 2.23459
2459 15.6984 2.21826
2460 15.5203 2.30308
2461 15.5049 2.41457
2462 15.58 2.26312
2463 15.6922 2.38916
2464 15.6933 2.28289
2465 15.5768 2.54513
2466 15.7229 2.3594
2467 15.7228 2.35468
2468 15.6474 2.46961
2469 15.5765 2.46332
2470 15.6353 2.51416
2471 15.687 2.37628
2472 15.5781 2.60591
2473 15.4881 2.67069
2474 15.6708 2.55645
2475 15.8128 2.46919
2476 15.6974 2.44135
2477 15.5804 2.46751
2478 15.6017 2.31404
2479 15.804 2.24048
2480 16.0023 2.22616
2481 16.1 2.13906
2482 15.9033 2.2052
2483 15.8487 2.21712
2484 16.0176 2.24618
2485 15.946 2.34048
2486 15.6748 2.33568
2487 15.5654 2.29206
2488 15.4647 2.44258
2489 15.71 2.56435
2490 15.5263 2.20202
2491 15.6795 2.43914
2492 15.5645 2.3577
2493 15.4449 2.38985
2494 15.4705 2.35107
2495 15.5201 2.45832
2496 15.4038 2.23815
2497 15.4768 2.04615
2498 15.4811 2.20399
2499 15.6773 2.20914
2500 15.5518 2.50694
2501 15.6051 2.37817
2502 15.6712 2.26702
2503 15.7044 2.45454
2504 15.5764 2.38744
2505 15.6117 2.61137
2506 15.4867 2.54951
2507 15.6246 2.505
2508 15.6252 2.26308
2509 15.7646 2.04942
2510 15.8266 2.13879
2511 15.6403 2.2452
2512 15.7453 2.28616
2513 15.8603 2.28406
2514 15.7929 2.4156
2515 15.7179 2.30367
2516 15.9004 2.23038
2517 15.7556 2.36209
2518 15.8309 2.47249
2519 15.8577 2.22151
2520 15.7716 2.3105
2521 15.8578 2.36429
2522 15.797 2.31879
2523 15.674 2.42509
2524 15.5703 2.40917
2525 15.6071 2.42883
2526 15.6196 2.43879
2527 15.7381 2.33003
2528 15.8479 2.29088
2529 15.5881 2.52137
2530 15.6781 2.34861
2531 15.5987 2.43657
2532 15.6629 2.4534
2533 15.6385 2.43611
2534 15.4746 2.61714
2535 15.731 2.40191
2536 15.7182 2.1594
2537 15.6818 2.01645
2538 15.8879 2.17013
2539 15.9528 2.19384
2540 15.7244 2.42829
2541 15.7115 2.38895
2542 15.8771 2.32745
2543 15.9882 2.41485
2544 15.9969 2.60359
2545 15.8769 2.47424
2546 15.9809 2.42002
2547 15.9758 2.36839
2548 16.0835 2.04442
2549 15.775 2.12207
2550 15.8049 2.21916
2551 15.7856 2.38558
2552 15.8905 2.4203
2553 15.7347 2.5991
2554 15.635 2.50621
2555 15.6552 2.33245
2556 15.6112 2.25083
2557 15.5334 2.5156
2558 15.6042 2.2263
2559 15.67 2.28036
2560 15.7196 2.24773
2561 15.7188 2.22049
2562 15.7196 2.44608
2563 15.8445 2.33489
2564 15.9801 2.28308
2565 15.8223 2.31826
2566 15.8898 2.60232
2567 15.611 2.69349
2568 15.9377 2.70659
2569 15.7539 2.65581
2570 15.7938 2.51472
2571 15.8496 2.49925
2572 15.7591 2.28184
2573 15.7254 2.20145
2574 15.7694 2.36879
2575 15.6928 2.29181
2576 15.6759 2.25383
2577 15.6723 2.13239
2578 15.5849 2.31186
2579 15.5901 2.27097
2580 15.6116 2.42929
2581 15.4942 2.54009
2582 15.4523 2.6814
2583 15.4719 2.57929
2584 15.6659 2.39615
2585 15.6991 2.49015
2586 15.6699 2.37311
2587 15.7654 2.25244
2588 15.8833 2.31716
2589 15.7677 2.33862
2590 15.9552 2.33411
2591 16.0221 2.0726
2592 16.0498 2.49214
2593 15.8046 2.57788
2594 15.6356 2.56866
2595 15.7147 2.55213
2596 15.637 2.31178
2597 15.6134 2.34953
2598 15.631 2.28165
2599 15.7871 2.40556
2600 15.7946 2.40277
2601 15.5453 2.49444
2602 15.6792 2.42267
2603 15.6316 2.57575
2604 15.6106 2.50084
2605 15.6431 2.36578
2606 15.6474 2.36434
2607 15.7301 2.41911
2608 15.5804 2.43984
2609 15.6663 2.47285
2610 15.4511 2.65958
2611 15.7747 2.45108
2612 15.4959 2.51495
2613 15.7328 2.18816
2614 15.5489 2.37893
2615 15.5901 2.36353
2616 15.7664 2.31058
2617 15.6402 2.57429
2618 15.6618 2.32624
2619 15.7404 2.30618
2620 15.8971 2.23341
2621 15.8161 2.34475
2622 15.6186 2.45199
2623 15.5617 2.48914
2624 15.5574 2.20303
2625 15.5013 2.30589
2626 15.6137 2.41549
2627 15.5643 2.47376
2628 15.7683 2.25747
2629 15.8749 2.36378
2630 15.8855 2.67789
2631 15.8856 2.44889
2632 15.8756 2.4175
2633 15.6999 2.48973
2634 15.6642 2.45731
2635 15.5409 2.48885
2636 15.6126 2.30858
2637 15.5781 2.44243
2638 15.4825 2.35141
2639 15.4859 2.29498
2640 15.5919 2.39959
2641 15.5599 2.46269
2642 15.8286 2.28619
2643 15.7155 2.32468
2644 15.7211 2.40774
2645 15.6777 2.30198
2646 15.6442 2.33153
2647 15.5805 2.35948
2648 15.8499 2.45591
2649 15.7306 2.28602
2650 15.8102 2.327
2651 15.7498 2.30901
2652 15.8388 2.22514
2653 15.7062 2.44214
2654 15.6414 2.4393
2655 15.6066 2.54285
2656 15.6261 2.64759
2657 15.4993 2.70829
2658 15.5408 2.36774
2659 15.593 2.28591
2660 15.6056 2.45927
2661 15.5128 2.41337
2662 15.5822 2.21882
2663 15.7922 2.33109
2664 15.7688 2.51391
2665 15.7409 2.40356
2666 15.7857 2.41359
2667 15.7627 2.43703
2668 15.8053 2.41427
2669 15.7328 2.53169
2670 15.7255 2.45103
2671 15.5681 2.72237
2672 15.5802 2.62071
2673 15.6412 2.41362
2674 15.5699 2.37045
2675 15.6394 2.2453
2676 15.7729 2.29493
2677 15.7802 2.30135
2678 15.67 2.42044
2679 15.6247 2.49934
2680 15.6503 2.54045
2681 15.364 2.68832
2682 15.4353 2.50483
2683 15.5129 2.58863
2684 15.8939 2.37162
2685 15.829 2.23162
2686 15.9372 2.20468
2687 15.9502 2.26977
2688 15.8834 2.25344
2689 15.7763 2.35703
2690 15.7349 2.41518
2691 15.7751 2.40711
2692 15.5557 2.33586
2693 15.489 2.26717
2694 15.3449 2.21336
2695 15.3328 2.30504
2696 15.4267 2.41381
2697 15.3648 2.54023
2698 15.3121 2.31459
2699 15.5378 2.21453
2700 15.318 2.52083
2701 15.3431 2.48494
2702 15.278 2.61435
2703 15.2237 2.58251
2704 15.2626 2.68357
2705 15.4289 2.5913
2706 15.701 2.45542
2707 15.6159 2.41688
2708 15.6493 2.31262
2709 15.6993 2.44074
2710 15.7789 2.48627
2711 15.6141 2.54893
2712 15.4824 2.71164
2713 15.627 2.55768
2714 15.5839 2.44026
2715 15.6804 2.3714
2716 15.7448 2.22115
2717 15.7294 2.39069
2718 15.643 2.29708
2719 15.61 2.42298
2720 15.821 2.19107
2721 15.4778 2.60758
2722 15.5548 2.6853
2723 15.5661 2.53772
2724 15.4484 2.47785
2725 15.5058 2.59598
2726 15.637 2.43698
2727 15.7517 2.35368
2728 15.7241 2.35435
2729 15.6045 2.54877
2730 15.6999 2.37027
2731 15.7197 2.38056
2732 15.7593 2.28454
2733 15.7646 2.23912
2734 15.877 2.35127
2735 15.8049 2.33764
2736 15.8135 2.55582
2737 15.8816 2.44246
2738 15.6534 2.54613
2739 15.6739 2.30041
2740 15.7158 2.38588
2741 15.6075 2.37343
2742 15.4835 2.38017
2743 15.3069 2.47712
2744 15.4077 2.41288
2745 15.5706 2.44206
2746 15.6089 2.3451
2747 15.6973 2.02171
2748 15.6403 2.01679
2749 15.5607 2.20061
2750 15.6377 2.1499
2751 15.7095 2.35985
2752 15.6555 2.23064
2753 15.7173 2.17673
2754 15.7354 2.02441
2755 15.769 2.34102
2756 15.7239 2.29847
2757 15.7276 2.16837
2758 15.698 2.13213
2759 15.6965 2.16479
2760 15.5282 2.24299
2761 15.5419 2.43507
2762 15.5118 2.54346
2763 15.597 2.38625
2764 15.6438 2.69335
2765 15.5468 2.49381
2766 15.7153 2.27532
2767 15.6806 2.24382
2768 15.7776 2.13233
2769 15.8865 2.06289
2770 15.9266 2.23304
2771 15.9599 2.13253
2772 15.9593 2.15164
2773 15.8194 2.43544
2774 15.8517 2.32385
2775 15.7088 2.6079
2776 15.8346 2.24147
2777 15.5564 2.26033
2778 15.6135 2.40136
2779 15.6965 2.37111
2780 15.474 2.49752
2781 15.4557 2.56186
2782 15.5018 2.46371
2783 15.4433 2.58811
2784 15.5764 2.67313
2785 15.7705 2.35364
2786 15.7436 2.39274
2787 16.0415 2.41083
2788 16.0808 2.29847
2789 15.9551 2.27435
2790 16.0082 2.36783
2791 15.9138 2.3354
2792 15.7758 2.37896
2793 15.7292 2.56702
2794 15.6966 2.52864
2795 15.7074 2.52136
2796 15.403 2.47623
2797 15.3211 2.53908
2798 15.3154 2.37549
2799 15.3711 2.52483
2800 15.4425 2.42984
2801 15.7173 2.36111
2802 15.7903 2.36917
2803 15.8489 2.37858
2804 15.7878 2.40305
2805 15.8337 2.31661
2806 15.6468 2.32423
2807 15.7408 2.2887
2808 15.7396 2.31367
2809 15.688 2.48171
2810 15.6448 2.38909
2811 15.6517 2.55895
2812 15.4703 2.72981
2813 15.5204 2.56692
2814 15.4954 2.7067
2815 15.3759 2.4834
2816 15.4032 2.2708
2817 15.5639 2.20081
2818 15.519 2.29801
2819 15.5394 2.45082
2820 15.5056 2.35131
2821 15.5183 2.35974
2822 15.599 2.44163
2823 15.4503 2.37553
2824 15.3609 2.48598
2825 15.3343 2.55789
2826 15.2587 2.47543
2827 15.3673 2.41904
2828 15.5613 2.2665
2829 15.5467 2.55663
2830 15.3886 2.77325
2831 15.5053 2.65147
2832 15.5789 2.58938
2833 15.5686 2.34263
2834 15.5874 2.35657
2835 15.8706 2.38961
2836 15.7608 2.46702
2837 15.6022 2.22206
2838 15.3918 2.42275
2839 15.4926 2.32027
2840 15.6583 2.12521
2841 15.7408 2.20814
2842 15.6634 2.4549
2843 15.7241 2.45375
2844 15.7515 2.35825
2845 15.7487 2.39639
2846 15.619 2.44447
2847 15.6873 2.34057
2848 15.5594 2.54128
2849 15.5091 2.75257
2850 15.4618 2.75662
2851 15.6133 2.50999
2852 15.7271 2.38599
2853 15.589 2.40099
2854 15.3996 2.56574
2855 15.3849 2.63118
2856 15.5459 2.31751
2857 15.501 2.31151
2858 15.6183 2.50004
2859 15.4749 2.42552
2860 15.6613 2.42327
2861 15.5588 2.3966
2862 15.737 2.38639
2863 15.6674 2.48699
2864 15.7701 2.39201
2865 15.7558 2.18989
2866 15.8993 2.1938
2867 15.6972 2.14972
2868 15.6159 2.33822
2869 15.7196 2.47745
2870 15.5662 2.43025
2871 15.6248 2.50929
2872 15.4827 2.51962
2873 15.3682 2.60567
2874 15.5724 2.73469
2875 15.4409 2.78206
2876 15.3779 2.40266
2877 15.5521 2.42276
2878 15.4067 2.38802
2879 15.518 2.4285
2880 15.6187 2.38173
2881 15.5034 2.49397
2882 15.5075 2.3733
2883 15.5726 2.50101
2884 15.7678 2.32388
2885 15.8546 2.2687
2886 15.8815 2.28689
2887 15.7429 2.42963
2888 15.637 2.20214
2889 15.612 2.15548
2890 15.813 2.0502
2891 15.7316 2.3585
2892 15.7236 2.21629
2893 15.8016 2.12776
2894 15.7989 2.00717
2895 15.7536 2.20049
2896 15.6731 2.34954
2897 15.7008 2.57122
2898 15.7576 2.3251
2899 15.7079 2.13566
2900 15.6001 2.37823
2901 15.6653 2.31559
2902 15.8608 2.32364
2903 15.8367 2.42967
2904 15.7135 2.44674
2905 15.6429 2.51573
2906 15.5121 2.55517
2907 15.6249 2.32049
2908 15.488 2.41201
2909 15.7015 2.21627
2910 15.7372 2.45156
2911 15.412 2.36534
2912 15.5692 2.23056
2913 15.6636 2.32519
2914 15.724 2.19725
2915 15.8424 2.30867
2916 15.8219 2.28042
2917 16.0491 2.21319
2918 16.0567 2.17834
2919 15.9645 2.2917
2920 15.9492 2.24737
2921 15.9457 2.27842
2922 15.8208 2.19358
2923 15.851 2.41517
2924 15.8912 2.48048
2925 15.9582 2.3672
2926 15.8261 2.29379
2927 15.8688 2.29358
2928 15.8941 2.41858
2929 15.8766 2.44573
2930 15.771 2.31524
2931 15.6868 2.31696
2932 15.612 2.10488
2933 15.5056 2.22065
2934 15.5101 2.2751
2935 15.6269 2.39348
2936 15.642 2.3443
2937 15.5311 2.42999
2938 15.4512 2.66996
2939 15.355 2.59796
2940 15.3073 2.50829
2941 15.4287 2.29353
2942 15.4688 2.39177
2943 15.8151 2.263
2944 15.8392 2.28066
2945 15.7398 2.35579
2946 15.5636 2.2504
2947 15.6796 2.09307
2948 15.7852 2.04651
2949 15.7815 2.32981
2950 15.7111 2.23431
2951 15.7862 2.59905
2952 15.8392 2.36612
2953 15.5319 2.67103
2954 15.8141 2.34824
2955 15.6886 2.2942
2956 15.7955 2.32904
2957 15.8774 2.45705
2958 15.7342 2.32607
2959 15.7271 2.34572
2960 15.8807 2.49957
2961 15.8334 2.63051
2962 15.7895 2.5551
2963 15.7601 2.49997
2964 15.7751 2.57436
2965 15.7584 2.4698
2966 15.7434 2.47994
2967 15.4879 2.55456
2968 15.4458 2.58528
2969 15.5667 2.34952
2970 15.6733 2.51916
2971 15.5024 2.22973
2972 15.6209 2.29221
2973 15.4129 2.30087
2974 15.403 2.29231
2975 15.5186 2.30817
2976 15.6123 2.26237
2977 15.7007 2.26684
2978 15.7505 2.32572
2979 15.7262 2.44947
2980 15.6016 2.67376
2981 15.5788 2.56272
2982 15.8985 2.46311
2983 16.0091 2.25705
2984 15.9701 2.39384
2985 15.8263 2.45024
2986 15.9275 2.48434
2987 15.7653 2.60446
2988 15.8179 2.48996
2989 15.8118 2.3801
2990 15.7412 2.40617
2991 15.7934 2.57339
2992 15.6059 2.61309
2993 15.7345 2.44522
2994 15.6846 2.39293
2995 15.7305 2.51753
2996 15.711 2.56858
2997 15.6171 2.5018
2998 15.5678 2.38151
2999 15.6212 2.38606
3000 15.7333 2.22154
3001 15.797 2.31855
3002 15.7964 2.33532
3003 15.7996 2.43654
3004 16.0233 2.2463
3005 15.9228 2.39912
3006 15.6927 2.32217
3007 15.6593 2.14154
3008 15.8393 2.20129
3009 15.6819 2.32064
3010 15.9144 2.19862
3011 15.7832 2.15581
3012 15.7625 2.11596
3013 15.7215 2.43189
3014 15.7403 2.46925
3015 15.7387 2.51973
3016 15.7338 2.60398
3017 15.6558 2.56961
3018 15.646 2.50508
3019 15.5617 2.50219
3020 15.6409 2.3078
3021 15.597 2.53368
3022 15.3579 2.31551
3023 15.6122 2.20989
3024 15.7513 2.3366
3025 15.8124 2.29709
3026 15.766 2.27987
3027 15.9229 2.31745
3028 15.921 2.24445
3029 15.9661 2.06154
3030 15.9484 1.92726
3031 16.1986 2.13866
3032 16.0694 2.46371
3033 15.9477 2.64633
3034 16.1186 2.37969
3035 16.1275 2.25701
3036 16.0638 2.34016
3037 16.0073 2.47075
3038 15.954 2.33488
3039 16.0213 2.55984
3040 16.0124 2.14247
3041 16.0401 2.02302
3042 15.736 2.04889
3043 15.6631 2.29275
3044 15.6018 2.19693
3045 15.6025 2.29018
3046 15.5548 2.40346
3047 15.6002 2.39664
3048 15.5663 2.63786
3049 15.6669 2.64231
3050 15.6015 2.57132
3051 15.6467 2.64143
3052 15.7343 2.54896
3053 15.6325 2.41294
3054 15.5722 2.73343
3055 15.6141 2.56511
3056 15.6573 2.32038
3057 15.7378 2.48902
3058 15.5576 2.56907
3059 15.7499 2.30975
3060 15.4744 2.37986
3061 15.3669 2.56501
3062 15.5337 2.4957
3063 15.6468 2.42914
3064 15.4254 2.43921
3065 15.373 2.68072
3066 15.4489 2.49707
3067 15.6838 2.47226
3068 15.4423 2.52384
3069 15.4959 2.42535
3070 15.4993 2.4202
3071 15.6719 2.39729
3072 15.548 2.42483
3073 15.562 2.33633
3074 15.6192 2.32135
3075 15.7216 2.3464
3076 15.5813 2.37398
3077 15.6316 2.39537
3078 15.53 2.33601
3079 15.7141 2.37309
3080 15.9268 2.43248
3081 15.8066 2.65906
3082 15.7631 2.66733
3083 15.5187 2.60742
3084 15.5121 2.40521
3085 15.5007 2.44707
3086 15.5717 2.42676
3087 15.5785 2.18258
3088 15.6636 2.34794
3089 15.6192 2.36119
3090 15.9101 2.23589
3091 15.8753 2.07059
3092 15.8353 2.13053
3093 15.7623 2.14882
3094 15.8308 2.46813
3095 15.9433 2.51264
3096 15.8314 2.36182
3097 15.8514 2.56592
3098 15.8675 2.51936
3099 15.7654 2.35294
3100 15.8607 2.71022
3101 15.8339 2.67018
3102 15.6324 2.56743
3103 15.6149 2.428
3104 15.5967 2.16192
3105 15.6426 2.20332
3106 15.6985 2.36739
3107 15.7909 2.15193
3108 15.5948 2.43816
3109 15.5837 2.24716
3110 15.6368 2.33119
3111 15.55 2.3314
3112 15.5644 2.18083
3113 15.6302 2.22584
3114 15.9259 2.37405
3115 15.9896 2.27285
3116 15.9626 2.34748
3117 15.8934 2.34612
3118 15.6987 2.41319
3119 15.5883 2.50057
3120 15.416 2.78734
3121 15.3205 2.76116
3122 15.5164 2.45237
3123 15.595 2.28779
3124 15.7645 2.50582
3125 15.8047 2.41407
3126 15.573 2.66866
3127 15.4647 2.7087
3128 15.49 2.71918
3129 15.2715 2.35271
3130 15.5034 2.23707
3131 15.5571 2.23749
3132 15.7095 2.30826
3133 15.7148 2.36187
3134 15.8415 2.41677
3135 16.1046 2.33701
3136 15.8938 2.51332
3137 15.8663 2.3619
3138 15.7358 2.47699
3139 15.6326 2.5873
3140 15.707 2.43127
3141 15.6499 2.46098
3142 15.8298 2.23732
3143 15.6576 2.34715
3144 15.6336 2.60013
3145 15.4897 2.78951
3146 15.3551 2.44448
3147 15.478 2.55462
3148 15.537 2.48098
3149 15.5256 2.46338
3150 15.6286 2.56216
3151 15.7634 2.37015
3152 15.752 2.48738
3153 15.9353 2.23974
3154 15.9548 2.11303
3155 15.8014 2.26048
3156 15.7712 2.38269
3157 15.8409 2.22409
3158 15.9114 2.06224
3159 15.8014 2.25446
3160 15.6382 2.27982
3161 15.5978 2.33896
3162 15.5164 2.20393
3163 15.4629 2.17597
3164 15.4484 1.95188
3165 15.3473 2.20465
3166 15.4881 2.35371
3167 15.3243 2.22568
3168 15.3386 2.41323
3169 15.2712 2.36427
3170 15.2618 2.39188
3171 15.3014 2.20549
3172 15.1903 2.31423
3173 15.383 2.55798
3174 15.5974 2.33602
3175 15.6978 2.36815
3176 15.5575 2.44038
3177 15.7113 2.62473
3178 15.7679 2.68716
3179 15.876 2.47189
3180 15.4513 2.66284
3181 15.4976 2.63802
3182 15.406 2.65825
3183 15.4194 2.45334
3184 15.3404 2.41521
3185 15.3653 2.34276
3186 15.4145 2.45904
3187 15.6366 2.33351
3188 15.5993 2.34614
3189 15.6235 2.51125
3190 15.6309 2.56189
3191 15.473 2.15267
3192 15.5673 2.24491
3193 15.41 2.53145
3194 15.4433 2.34423
3195 15.6566 2.39963
3196 15.7769 2.38534
3197 15.7765 2.25657
3198 15.8081 2.47832
3199 15.6944 2.3329
3200 15.663 2.49831
3201 15.7456 2.36446
3202 15.6747 2.4039
3203 15.7243 2.1225
3204 15.6211 2.20452
3205 15.7812 2.21313
3206 15.639 2.47303
3207 15.6708 2.59168
3208 15.5766 2.81784
3209 15.5256 2.75708
3210 15.6481 2.67423
3211 15.6263 2.85606
3212 15.6576 2.68715
3213 15.5765 2.84055
3214 15.6101 2.70338
3215 15.6593 2.51213
3216 15.6034 2.57403
3217 15.6253 2.57174
3218 15.5371 2.50499
3219 15.6877 2.33868
3220 15.7553 2.49442
3221 15.6253 2.43113
3222 15.5957 2.35415
3223 15.6554 2.47158
3224 15.5262 2.5869
3225 15.7598 2.47482
3226 15.7332 2.40741
3227 15.9575 2.1675
3228 15.9479 2.1502
3229 15.8892 2.19786
3230 15.9641 2.12679
3231 15.812 2.21395
3232 15.7143 2.30127
3233 15.6793 2.51943
3234 15.6278 2.54266
3235 15.4385 2.54411
3236 15.5007 2.38837
3237 15.6236 2.31737
3238 15.656 2.38033
3239 15.6604 2.45547
3240 15.5581 2.48027
3241 15.5609 2.37702
3242 15.5124 2.46407
3243 15.4965 2.44891
3244 15.638 2.37107
3245 15.7022 2.56806
3246 15.6799 2.5127
3247 15.5043 2.56183
3248 15.3053 2.50487
3249 15.4358 2.5833
3250 15.5667 2.43912
3251 15.5878 2.56145
3252 15.6351 2.32854
3253 15.7288 2.29547
3254 15.7585 2.37617
3255 15.6881 2.49931
3256 15.6202 2.73646
3257 15.8272 2.45436
3258 15.7407 2.41566
3259 15.4851 2.28514
3260 15.6646 2.19743
3261 15.9236 2.27258
3262 15.6246 2.50053
3263 15.6095 2.63127
3264 15.7474 2.59198
3265 15.6711 2.6144
3266 15.6112 2.59104
3267 15.575 2.5091
3268 15.6296 2.64167
3269 15.6337 2.6041
3270 15.7197 2.60711
3271 15.6867 2.57858
3272 15.5384 2.65621
3273 15.5484 2.52336
3274 15.3708 2.5584
3275 15.4529 2.45537
3276 15.6352 2.66802
3277 15.5582 2.42666
3278 15.6588 2.4604
3279 15.5202 2.39758
3280 15.6858 2.24257
3281 15.6096 2.41635
3282 15.846 2.17654
3283 15.7379 2.46495
3284 15.8273 2.36426
3285 15.7684 2.36005
3286 15.8593 2.22347
3287 15.6813 2.51271
3288 15.6625 2.47481
3289 15.7824 2.45358
3290 15.8977 2.43466
3291 15.8511 2.54538
3292 15.6109 2.70702
3293 15.634 2.64256
3294 15.5152 2.49397
3295 15.5615 2.58844
3296 15.4547 2.64372
3297 15.6811 2.54838
3298 15.8002 2.46597
3299 15.7538 2.38511
3300 15.7945 2.2961
3301 15.7427 2.40385
3302 15.7448 2.40429
3303 15.8472 2.38131
3304 15.9227 2.46487
3305 15.734 2.36129
3306 15.8255 2.42588
3307 15.9597 2.31489
3308 15.7731 2.47779
3309 15.8022 2.65406
3310 15.8686 2.46276
3311 15.9786 2.41066
3312 16.0652 2.26062
3313 15.9512 2.457
3314 15.8973 2.30803
3315 15.7356 2.32651
3316 15.7919 2.29986
3317 15.737 2.47982
3318 15.7498 2.4371
3319 15.687 2.37715
3320 15.5051 2.44514
3321 15.4873 2.50382
3322 15.4629 2.61047
3323 15.6426 2.45367
3324 15.6694 2.65425
3325 15.7466 2.35393
3326 15.6655 2.26495
3327 15.6691 2.3182
3328 15.5917 2.43523
3329 15.6874 2.23396
3330 15.61 2.32539
3331 15.4274 2.31821
3332 15.4467 2.25402
3333 15.6247 2.21594
3334 15.5209 2.1707
3335 15.3684 2.32168
3336 15.2302 2.32398
3337 15.264 2.34534
3338 15.3369 2.46443
3339 15.4512 2.44449
3340 15.3627 2.28805
3341 15.4756 2.4188
3342 15.4216 2.30053
3343 15.5692 2.23485
3344 15.5187 2.28392
3345 15.6508 2.43271
3346 15.726 2.31251
3347 15.5567 2.30748
3348 15.625 2.38343
3349 15.6439 2.15889
3350 15.4678 2.21226
3351 15.6683 2.28356
3352 15.6434 2.53525
3353 15.6712 2.53206
3354 15.6358 2.32437
3355 15.5027 2.41898
3356 15.7167 2.17881
3357 15.7247 2.46452
3358 15.6079 2.53127
3359 15.496 2.46602
3360 15.5716 2.66019
3361 15.409 2.63004
3362 15.4612 2.51638
3363 15.5885 2.32257
3364 15.5268 2.45565
3365 15.4932 2.49138
3366 15.5348 2.49277
3367 15.456 2.2987
3368 15.5661 2.27951
3369 15.5534 2.32038
3370 15.606 2.5367
3371 15.4416 2.74422
3372 15.4633 2.6692
3373 15.6011 2.26183
3374 15.6597 2.43533
3375 15.8351 2.2707
3376 15.6736 2.36751
3377 15.5819 2.31629
3378 15.5117 2.38771
3379 15.7481 2.1913
3380 15.705 2.42725
3381 15.6925 2.32623
3382 15.4863 2.5039
3383 15.4258 2.73921
3384 15.5483 2.65057
3385 15.5621 2.71257
3386 15.6954 2.56296
3387 15.7395 2.39749
3388 15.7611 2.62555
3389 15.6494 2.72015
3390 15.5053 2.89808
3391 15.4819 2.95482
3392 15.6103 2.74488
3393 15.3935 2.73625
3394 15.48 2.76772
3395 15.5653 2.61873
3396 15.5797 2.84617
3397 15.6389 2.56053
3398 15.5714 2.41742
3399 15.5574 2.26456
3400 15.4162 2.43657
3401 15.5025 2.44838
3402 15.5681 2.36005
3403 15.6151 2.31201
3404 15.686 2.56034
3405 15.6622 2.47132
3406 15.6083 2.4838
3407 15.6815 2.23551
3408 15.7461 2.34787
3409 15.6834 2.43122
3410 15.6636 2.57699
3411 15.7465 2.3255
3412 15.8149 2.24504
3413 15.703 2.30183
3414 15.5279 2.46691
3415 15.8368 2.2719
3416 15.7069 2.49977
3417 15.7244 2.79267
3418 15.5835 2.75479
3419 15.4557 2.71999
3420 15.3721 2.80708
3421 15.4189 2.44422
3422 15.4564 2.49013
3423 15.7015 2.0798
3424 15.5425 2.29196
3425 15.5664 2.35672
3426 15.6048 2.48967
3427 15.7138 2.24929
3428 15.6877 2.28631
3429 15.855 2.1858
3430 15.8633 2.32495
3431 15.8428 2.36684
3432 15.7395 2.39367
3433 15.9361 2.33489
3434 15.9546 2.47557
3435 15.8678 2.47227
3436 15.7825 2.44597
3437 15.6739 2.37426
3438 15.6025 2.47532
3439 15.6295 2.53697
3440 15.5995 2.63576
3441 15.5533 2.68366
3442 15.631 2.52618
3443 15.6413 2.5786
3444 15.5501 2.38153
3445 15.6602 2.30303
3446 15.8371 2.40507
3447 16.0512 2.14704
3448 16.07 2.28489
3449 16.0635 2.54098
3450 15.7311 2.63334
3451 15.7537 2.52746
3452 15.7748 2.37481
3453 15.6223 2.37365
3454 15.7249 2.43139
3455 15.5961 2.5034
3456 15.7295 2.2776
3457 15.6425 2.40136
3458 15.7284 2.30326
3459 15.7285 2.36045
3460 15.7198 2.3954
3461 15.7668 2.0674
3462 15.8495 2.11552
3463 15.9355 2.05851
3464 15.8591 2.51287
3465 15.8875 2.59017
3466 15.8469 2.56125
3467 15.7923 2.56701
3468 15.7534 2.36197
3469 15.7383 2.30808
3470 15.9319 2.21465
3471 15.9086 2.24179
3472 16.0029 2.4113
3473 15.8744 2.33658
3474 15.8983 2.26857
3475 15.9578 2.29218
3476 15.79 2.46494
3477 15.7695 2.56069
3478 15.7205 2.7064
3479 15.7115 2.58506
3480 15.7136 2.55727
3481 15.707 2.43501
3482 15.781 2.47724
3483 15.7919 2.4669
3484 15.4608 2.34159
3485 15.5648 2.38124
3486 15.5666 2.38604
3487 15.5917 2.38297
3488 15.7044 2.47663
3489 15.7761 2.29988
3490 15.9001 2.20976
3491 16.0343 2.28875
3492 15.9779 2.26386
3493 15.836 2.22469
3494 15.8221 2.31955
3495 15.8908 2.22496
3496 15.6741 2.22583
3497 15.7812 2.46954
3498 15.8454 2.41904
3499 15.7221 2.5666
3500 15.5633 2.30253
3501 15.7256 2.18406
3502 15.7021 2.1473
3503 15.691 2.266
3504 15.751 2.36218
3505 15.7958 2.09181
3506 15.7969 2.36128
3507 15.6954 2.52585
3508 15.7498 2.40237
3509 15.5669 2.38244
3510 15.6042 2.64511
3511 15.4508 2.46051
3512 15.5058 2.39602
3513 15.4819 2.52873
3514 15.4805 2.6114
3515 15.5988 2.74257
3516 15.6238 2.79919
3517 15.7025 2.72461
3518 15.6405 2.52198
3519 15.5596 2.44573
3520 15.6497 2.48758
3521 15.7335 2.46565
3522 15.7483 2.46597
3523 15.6962 2.26452
3524 15.4996 2.52226
3525 15.4468 2.73466
3526 15.3763 2.71386
3527 15.6167 2.79723
3528 15.5088 2.70365
3529 15.6563 2.6895
3530 15.9184 2.3821
3531 15.9373 2.39798
3532 15.835 2.45034
3533 15.8136 2.51804
3534 15.7656 2.64054
3535 15.8534 2.59453
3536 15.9373 2.59839
3537 15.6882 2.50542
3538 15.642 2.56557
3539 15.6773 2.52575
3540 15.7129 2.53975
